bodyId,out_degree,in_degree,total_output_weight,total_input_weight,predictedNt,type
112723,163,120,549,420,acetylcholine,PFNp_e
112756,115,78,322,211,acetylcholine,PFNp_e
112888,156,242,518,1072,acetylcholine,FC2C
112940,145,161,342,468,acetylcholine,FC1E
113148,135,176,689,883,glutamate,FB5S
113280,187,175,361,381,dopamine,KCab-c
113398,165,89,477,477,acetylcholine,FC1B
113489,126,94,405,322,acetylcholine,PFNp_a
113500,205,155,686,367,acetylcholine,FC3_b
113512,65,86,225,314,unclear,vDeltaL
113544,70,132,223,285,acetylcholine,FS4C
113565,99,183,552,561,glutamate,FB8F_a
113588,153,302,716,1037,glutamate,FB5T
113840,209,214,714,614,glutamate,FB4A_a
113924,188,203,840,1191,glutamate,FB5U
114009,172,125,528,632,acetylcholine,FC1B
114050,115,84,561,521,acetylcholine,PFNa
114213,152,176,507,610,glutamate,FB4A_a
114379,76,91,236,359,acetylcholine,vDeltaK
114392,152,209,354,557,glutamate,FB6S
114426,176,143,601,664,acetylcholine,PFNm_b
114480,59,106,155,255,acetylcholine,FS4B
114624,97,187,346,628,glutamate,SA1_c
114647,129,72,494,331,acetylcholine,PFNm_b
115046,108,144,205,362,acetylcholine,FS3_b
115198,66,51,676,280,glutamate,P6-8P9
115260,93,70,637,641,acetylcholine,PFNa
115261,136,256,507,1106,acetylcholine,FC2C
115521,223,283,1073,822,glutamate,FB6R
115546,151,211,785,773,glutamate,FB4E_a
115572,60,84,207,409,unclear,vDeltaL
115622,92,192,270,622,glutamate,SA1_a
115624,114,68,534,460,acetylcholine,PFNa
115674,158,232,576,980,acetylcholine,FC2C
115704,168,204,840,1092,glutamate,FB5S
115826,84,145,332,522,glutamate,SA2_b
115953,98,100,212,219,acetylcholine,FS4A
116185,116,210,405,681,glutamate,FB8F_a
116200,154,261,779,766,glutamate,FB5P
116303,100,132,459,733,acetylcholine,vDeltaE
116424,57,76,164,293,unclear,vDeltaL
116777,146,82,324,277,acetylcholine,PFNp_e
117040,122,209,528,639,glutamate,FB8F_a
117121,284,218,824,601,unclear,FB3C
117172,54,58,254,264,unclear,vDeltaM
117356,144,119,355,308,acetylcholine,FC1E
117480,120,203,584,624,acetylcholine,SMP377
117521,137,226,256,726,acetylcholine,FS2
117590,87,77,184,141,glutamate,SAF
117868,62,68,110,146,unclear,SAF
117879,93,75,211,175,unclear,PFNp_b
117972,86,118,331,429,acetylcholine,vDeltaB
118288,104,89,412,403,acetylcholine,PFNm_b
118318,136,161,341,392,glutamate,FB6S
118375,113,255,206,784,acetylcholine,FS2
118431,60,90,174,277,acetylcholine,vDeltaK
118617,137,121,445,406,acetylcholine,FC1D
118715,112,154,426,740,acetylcholine,vDeltaE
118960,116,213,634,623,glutamate,FB8F_a
118973,119,90,426,434,acetylcholine,PFNm_b
118980,100,69,555,500,acetylcholine,PFNa
119544,123,203,448,866,acetylcholine,FC2C
119668,168,138,465,430,acetylcholine,FC1D
119776,59,86,189,345,unclear,vDeltaM
119819,152,210,525,975,acetylcholine,FC2C
119833,121,135,580,610,acetylcholine,vDeltaG
119860,143,233,686,859,glutamate,FB5V_c
120165,109,170,205,439,acetylcholine,FS1A_c
120259,455,797,702,1294,dopamine,PAM04
120524,74,92,249,183,acetylcholine,FS4C
120591,149,146,402,535,acetylcholine,FC1C_b
120773,87,153,376,686,acetylcholine,vDeltaH
120798,107,229,656,557,glutamate,FB8F_b
120915,94,141,218,359,acetylcholine,FS1B_b
121031,320,335,814,893,glutamate,FB2C
121084,150,182,738,1024,glutamate,FB5S
121377,116,167,463,683,acetylcholine,vDeltaF
121578,73,81,494,412,acetylcholine,IbSpsP
121794,124,166,523,779,acetylcholine,vDeltaE
121959,137,256,713,1189,acetylcholine,hDeltaJ
121970,164,153,718,396,glutamate,FB8E
121996,58,81,108,166,acetylcholine,FS3_d
122132,170,102,516,410,acetylcholine,PFNp_c
122167,149,241,457,1006,acetylcholine,FC2C
122334,124,212,385,791,acetylcholine,FC2C
122727,82,102,354,331,acetylcholine,vDeltaB
122745,161,204,775,1161,glutamate,FB5U
122823,73,86,286,281,glutamate,FB9B_d
123047,137,272,636,1626,acetylcholine,hDeltaI
123127,115,62,560,468,acetylcholine,PFNa
123199,202,243,464,685,glutamate,FB6S
123248,189,218,688,820,glutamate,FB4E_b
123377,90,87,690,459,acetylcholine,IbSpsP
123428,154,95,423,329,acetylcholine,PFNp_e
123675,72,125,179,276,acetylcholine,FS4C
123681,176,238,876,536,glutamate,FB7C
124027,143,204,595,970,glutamate,FB5S
124099,106,86,205,200,unclear,PFNp_b
124313,141,98,520,575,acetylcholine,PFNm_b
124358,122,197,368,422,glutamate,FB8D
124466,167,120,559,510,acetylcholine,PFNm_b
124469,91,180,479,856,acetylcholine,vDeltaH
124472,63,72,265,279,acetylcholine,vDeltaA_b
124489,119,105,406,269,glutamate,SAF
124536,44,55,150,166,unclear,vDeltaM
124562,143,199,457,852,acetylcholine,FC2C
124659,159,275,734,1604,acetylcholine,hDeltaI
124948,77,68,234,235,unclear,vDeltaM
125114,152,207,375,548,glutamate,FB6S
125225,57,98,179,231,acetylcholine,FS4A
125272,125,185,247,503,acetylcholine,FS1B_a
125273,153,126,487,534,acetylcholine,PFNm_b
125294,90,127,336,469,acetylcholine,vDeltaC
125369,81,153,189,723,unclear,FB6L
125399,59,78,212,258,acetylcholine,vDeltaA_b
125443,99,199,454,615,glutamate,FB8F_b
125531,98,141,494,645,acetylcholine,vDeltaG
125566,84,126,146,304,acetylcholine,FS3_b
125592,80,110,249,223,acetylcholine,FS4C
125729,155,88,484,385,acetylcholine,PFNm_b
125940,104,86,224,196,acetylcholine,PFNp_b
126061,193,275,751,1695,acetylcholine,hDeltaI
126393,379,283,1774,699,glutamate,FB2F_d
126412,114,74,431,193,glutamate,FB9B_d
126426,73,62,779,409,glutamate,P6-8P9
126496,65,92,229,379,acetylcholine,vDeltaK
126699,85,121,163,231,acetylcholine,FS3_d
126963,91,125,443,632,acetylcholine,vDeltaI_a
127066,62,69,198,251,unclear,vDeltaL
127158,92,102,281,247,unclear,FS4A
127208,43,46,184,151,unclear,vDeltaM
127239,208,249,630,1286,glutamate,SIP124m
127422,119,148,506,773,acetylcholine,vDeltaF
127493,68,58,270,226,acetylcholine,vDeltaM
127510,105,160,346,728,acetylcholine,vDeltaD
127661,142,211,468,820,acetylcholine,FC2C
127690,157,220,747,541,glutamate,FB7C
128010,78,157,387,397,glutamate,FB9A
128164,99,140,286,417,glutamate,SA2_b
128516,131,190,712,1026,glutamate,FB6J
128552,72,82,472,399,acetylcholine,IbSpsP
128694,103,142,359,770,acetylcholine,vDeltaD
128738,51,54,232,225,unclear,vDeltaM
128825,210,289,889,671,glutamate,FB5B
129564,117,91,430,226,glutamate,FB9B_d
129715,123,82,568,497,acetylcholine,PFNa
129748,105,85,306,346,acetylcholine,PFNm_b
129772,61,100,207,353,acetylcholine,vDeltaL
129780,204,159,530,411,acetylcholine,FC3_b
129790,146,115,410,648,acetylcholine,FC1F
129936,141,195,558,979,acetylcholine,vDeltaF
129971,97,76,243,218,acetylcholine,PFNp_a
130007,170,110,564,715,acetylcholine,FC1B
130104,141,121,400,356,acetylcholine,FC1E
130122,185,231,633,537,glutamate,FB7M
130144,41,73,120,161,serotonin,FS4A
130175,359,273,1676,1017,glutamate,FB8G
130219,155,128,361,276,acetylcholine,SCL001m
130366,69,75,202,279,unclear,vDeltaL
130382,97,61,361,183,glutamate,FB9B_a
130460,92,116,377,455,acetylcholine,vDeltaC
130466,146,145,369,470,glutamate,SA3
130557,101,178,194,514,acetylcholine,FS3_c
130835,120,110,351,351,acetylcholine,FC1C_b
130897,60,65,208,237,unclear,vDeltaM
130971,158,269,669,1706,acetylcholine,hDeltaI
131124,88,86,426,381,acetylcholine,IbSpsP
131142,165,111,429,327,acetylcholine,PFNp_c
131221,114,159,410,585,acetylcholine,SMP016_b
131237,70,109,224,230,acetylcholine,FS4C
131273,146,234,938,1408,acetylcholine,FC2A
131313,265,338,2291,3649,acetylcholine,EPG
131537,157,134,438,477,acetylcholine,PFNp_c
131570,173,228,428,466,glutamate,FB8D
131734,100,215,455,692,glutamate,FB8F_b
131748,61,213,834,1522,unclear,FR1
131902,45,75,140,282,unclear,vDeltaL
131984,136,134,349,458,acetylcholine,FC1C_b
132121,102,168,490,662,acetylcholine,vDeltaH
132143,113,163,431,698,acetylcholine,vDeltaD
132371,75,106,224,253,acetylcholine,FS4C
132382,137,95,411,313,acetylcholine,PFNp_e
132482,142,199,411,890,acetylcholine,FC2C
132650,111,211,565,913,glutamate,FB7D_a
132828,168,124,487,462,acetylcholine,PFNp_c
132898,176,129,470,446,acetylcholine,PFNp_c
132995,85,138,326,638,acetylcholine,vDeltaC
133002,135,87,392,292,acetylcholine,PFNp_e
133079,97,69,249,209,acetylcholine,PFNp_a
133373,124,219,275,656,acetylcholine,FS1A_b
133390,68,87,181,313,unclear,vDeltaL
133601,453,526,4229,4520,glutamate,FB4X
133645,165,116,424,350,acetylcholine,PFNp_c
133712,51,51,225,212,unclear,vDeltaM
133846,95,134,326,468,acetylcholine,vDeltaC
133953,146,140,375,541,acetylcholine,FC1C_b
134100,92,145,281,484,acetylcholine,vDeltaJ
134107,93,231,264,668,acetylcholine,FS1A_a
134118,69,122,260,210,acetylcholine,FR2
134322,105,179,216,483,acetylcholine,FS1A_c
134390,179,129,549,443,acetylcholine,PFNp_c
134653,69,70,316,267,acetylcholine,vDeltaB
134768,86,62,220,227,acetylcholine,vDeltaA_a
134802,85,109,210,210,unclear,FS4A
134848,54,57,161,262,unclear,vDeltaM
135084,117,113,282,555,acetylcholine,FC1C_b
135201,90,72,163,165,unclear,PFNp_b
135453,130,127,411,504,acetylcholine,PFNm_a
135454,84,224,208,562,acetylcholine,FS1A_b
135721,90,146,460,663,acetylcholine,vDeltaH
136113,118,185,489,711,acetylcholine,vDeltaG
136159,180,205,829,1164,glutamate,FB5U
136469,97,158,233,402,acetylcholine,FS1B_b
136667,208,217,1154,867,glutamate,FB8G
136981,86,147,396,605,acetylcholine,vDeltaI_a
137084,128,154,480,726,acetylcholine,vDeltaG
137299,161,269,822,1608,acetylcholine,FC2A
137378,103,65,216,195,acetylcholine,vDeltaA_a
137597,99,149,412,636,acetylcholine,vDeltaI_a
137777,100,142,527,623,acetylcholine,vDeltaI_a
137936,115,92,265,191,glutamate,FB6S
137949,102,151,387,741,acetylcholine,vDeltaD
137990,178,259,556,1099,acetylcholine,FC2B
138011,91,201,233,501,acetylcholine,FS1A_a
138121,148,125,575,465,acetylcholine,FC1A
138167,93,96,378,412,acetylcholine,vDeltaB
138220,55,104,228,236,acetylcholine,FR2
138592,210,218,431,610,acetylcholine,FS1B_a
138785,97,81,234,233,acetylcholine,PFNp_e
139067,61,95,232,294,glutamate,FB9B_b
139382,146,198,570,629,glutamate,FB4A_a
139590,109,266,509,928,glutamate,FB8F_b
139612,113,90,307,184,acetylcholine,PFNp_b
139657,119,164,480,764,acetylcholine,vDeltaG
139763,179,185,473,683,acetylcholine,FC2C
139866,88,139,294,530,acetylcholine,vDeltaC
139925,117,193,309,468,acetylcholine,FS1A_a
140134,83,147,455,672,acetylcholine,vDeltaI_a
140308,71,86,105,204,unclear,PFNp_b
140436,70,67,348,201,acetylcholine,vDeltaA_b
140558,200,261,698,796,glutamate,FB4E_b
140609,162,129,517,490,acetylcholine,PFNp_c
140688,134,99,377,303,acetylcholine,PFNp_e
140727,147,138,356,435,glutamate,SA3
140787,161,245,634,1295,acetylcholine,FC2B
140794,146,252,491,1082,acetylcholine,FC2C
140820,378,239,1667,626,glutamate,FB2F_d
140831,82,69,298,189,acetylcholine,PFNp_a
140877,115,177,434,802,acetylcholine,vDeltaE
141044,96,78,275,273,acetylcholine,vDeltaA_a
141161,95,148,458,948,glutamate,FB4Z_c
141295,156,93,485,436,acetylcholine,PFNm_b
141430,148,203,451,743,acetylcholine,FC2C
141499,102,143,423,585,acetylcholine,vDeltaD
141515,19,31,167,447,acetylcholine,TuBu09
141939,122,176,508,847,acetylcholine,vDeltaE
142155,68,90,153,239,serotonin,FS4A
142427,89,67,297,196,acetylcholine,vDeltaA_a
142689,173,260,626,1491,acetylcholine,hDeltaI
142805,82,65,315,183,acetylcholine,vDeltaB
142911,126,150,470,653,acetylcholine,vDeltaE
143023,76,218,328,601,glutamate,FB8F_b
143106,88,77,321,204,acetylcholine,vDeltaB
143371,93,88,347,369,acetylcholine,vDeltaB
143387,80,146,283,522,acetylcholine,vDeltaI_b
143586,82,113,296,482,acetylcholine,vDeltaC
144052,91,59,224,182,acetylcholine,PFNp_a
144110,118,78,377,278,acetylcholine,PFNp_a
144163,141,85,379,264,acetylcholine,PFNp_e
144164,83,55,178,164,unclear,PFNp_b
144165,70,58,144,194,unclear,vDeltaA_a
144251,147,116,413,389,acetylcholine,PFNp_c
144488,134,132,308,474,acetylcholine,FC1C_a
144553,96,154,502,845,glutamate,FB6J
144604,119,249,232,872,acetylcholine,FS2
144697,109,70,255,297,acetylcholine,vDeltaA_a
144908,123,131,447,430,acetylcholine,vDeltaB
144997,138,161,294,660,acetylcholine,FC1C_a
145031,82,107,229,207,acetylcholine,FS4C
145037,57,77,187,245,acetylcholine,vDeltaK
145039,118,70,931,854,acetylcholine,PFNa
145195,88,151,250,600,unclear,FB5S
145229,123,160,442,642,glutamate,FB4Z_b
145234,71,70,129,188,unclear,PFNp_b
145408,38,59,154,191,unclear,vDeltaM
145530,91,133,363,544,acetylcholine,vDeltaI_b
145547,119,73,547,484,acetylcholine,PFNa
145592,122,215,232,745,acetylcholine,FS2
145879,142,179,553,856,acetylcholine,vDeltaE
145889,114,142,412,553,acetylcholine,vDeltaC
145920,80,151,248,670,unclear,FB6L
146172,71,94,201,215,unclear,FS4A
146190,63,107,161,222,acetylcholine,FR2
146261,111,205,207,598,acetylcholine,FS1A_b
146366,190,214,853,1106,glutamate,FB5U
146404,141,190,541,891,acetylcholine,vDeltaF
146524,132,234,252,707,acetylcholine,FS1A_c
146667,76,142,246,386,acetylcholine,FR2
146773,200,339,268,526,dopamine,PAM04
146988,93,76,213,171,unclear,PFNp_b
147036,81,64,168,162,acetylcholine,PFNp_a
147142,132,86,403,383,acetylcholine,PFNm_b
147151,99,114,359,407,acetylcholine,vDeltaB
147211,101,73,300,191,acetylcholine,PFNp_a
147267,59,96,174,167,acetylcholine,FS4C
147285,73,76,129,187,glutamate,SA1_b
147334,115,139,364,510,acetylcholine,vDeltaC
147399,138,126,306,487,acetylcholine,FC1C_b
147541,103,148,381,687,acetylcholine,vDeltaD
147570,246,195,779,686,glutamate,SMP723m
147665,140,173,517,734,acetylcholine,vDeltaF
147744,77,41,149,102,unclear,vDeltaA_a
147832,126,71,710,702,acetylcholine,PFNa
147909,107,95,217,224,unclear,PFNp_b
147925,109,167,257,483,acetylcholine,FS1B_a
147927,116,148,445,698,glutamate,FB4Z_a
147957,119,171,454,664,acetylcholine,vDeltaF
148054,80,125,290,515,acetylcholine,vDeltaD
148097,85,56,302,157,glutamate,FB9B_a
148117,62,64,188,193,unclear,vDeltaM
148220,143,147,277,295,acetylcholine,FS1B_b
148290,93,141,294,576,acetylcholine,vDeltaJ
148291,58,92,140,170,unclear,FS4B
148295,187,110,444,360,acetylcholine,PFNp_e
148416,69,59,261,168,acetylcholine,vDeltaB
148473,105,76,235,180,unclear,PFNp_b
148515,68,72,510,335,acetylcholine,IbSpsP
148694,83,95,339,365,glutamate,FB9B_d
148713,183,126,577,508,acetylcholine,PFNp_c
148726,198,204,682,902,glutamate,FB5R
148749,137,196,577,846,glutamate,FB5S
148789,209,179,1014,659,glutamate,FB8E
148829,116,179,259,463,acetylcholine,FS1A_b
148830,150,227,526,878,acetylcholine,FC2C
148833,61,94,216,167,acetylcholine,FS4C
148905,109,142,340,554,acetylcholine,vDeltaC
149088,113,178,217,460,acetylcholine,FS3_a
149160,136,146,348,455,acetylcholine,FC1C_a
149200,100,70,219,182,acetylcholine,PFNp_b
149414,136,126,426,479,acetylcholine,PFNm_a
149469,115,159,493,681,acetylcholine,vDeltaG
149501,143,102,554,606,acetylcholine,PFNm_b
149707,78,140,475,333,glutamate,FB9A
149740,151,232,598,1252,acetylcholine,FC2B
149817,79,113,315,528,acetylcholine,vDeltaD
149891,117,103,189,240,glutamate,FB5W_b
149966,86,134,312,455,acetylcholine,vDeltaI_b
150034,290,502,817,1021,dopamine,PAM09
150112,81,65,169,147,unclear,PFNp_b
150364,152,104,499,422,acetylcholine,PFNm_b
150382,49,65,98,166,unclear,PFNp_d
150434,39,71,145,176,unclear,FB9B_c
150450,110,86,322,242,acetylcholine,PFNp_e
150676,73,83,141,236,unclear,PFNp_b
150878,94,131,345,522,acetylcholine,vDeltaC
150957,125,162,659,945,glutamate,FB6J
151041,120,183,380,680,acetylcholine,vDeltaI_b
151050,102,138,250,528,unclear,FB4Z_b
151069,80,151,281,501,acetylcholine,vDeltaI_b
151100,102,151,251,477,glutamate,SA2_c
151341,79,88,230,347,acetylcholine,vDeltaL
151501,97,177,371,469,glutamate,FB9A
151502,93,121,319,582,acetylcholine,vDeltaC
151536,114,145,364,509,acetylcholine,vDeltaC
151537,68,73,202,277,unclear,vDeltaM
151618,126,134,519,375,glutamate,FB9A
151641,83,73,278,226,acetylcholine,PFNp_a
151739,161,251,568,1079,acetylcholine,FC2C
151777,111,162,457,742,acetylcholine,vDeltaF
151820,154,135,361,374,acetylcholine,FC1C_a
151904,83,125,213,391,acetylcholine,vDeltaJ
151927,69,111,214,221,acetylcholine,FS4C
151976,76,67,272,266,acetylcholine,vDeltaA_b
152120,107,200,204,537,acetylcholine,FS2
152133,73,127,211,250,acetylcholine,FS4C
152259,82,128,243,504,acetylcholine,vDeltaJ
152295,115,78,303,218,acetylcholine,vDeltaA_a
152338,101,144,338,517,acetylcholine,vDeltaC
152346,142,146,396,459,acetylcholine,FC1E
152649,105,90,232,196,acetylcholine,PFNp_b
152672,95,170,180,438,acetylcholine,FS1B_b
152687,81,129,455,687,acetylcholine,vDeltaI_a
152767,61,81,157,142,acetylcholine,FS4B
152776,114,96,304,252,acetylcholine,vDeltaA_a
152910,123,172,430,487,glutamate,FB9A
153318,108,76,255,204,acetylcholine,PFNp_b
153344,86,81,326,213,acetylcholine,vDeltaB
153367,98,81,252,229,acetylcholine,PFNp_b
153375,150,104,528,476,acetylcholine,PFNm_b
153424,72,59,171,187,unclear,vDeltaA_a
153440,116,113,390,254,glutamate,FB9C
153441,105,203,325,773,acetylcholine,FC2C
153527,44,113,147,257,acetylcholine,FS4A
153543,108,70,319,243,acetylcholine,PFNp_a
153558,146,184,454,698,acetylcholine,FC2C
153927,107,129,266,273,acetylcholine,FS1B_b
153928,104,117,307,261,glutamate,FB9C
153938,101,177,212,546,acetylcholine,FS1A_c
153999,135,196,703,992,glutamate,FB5S
154212,174,195,656,875,glutamate,FB5R
154239,102,82,263,222,acetylcholine,PFNp_b
154293,123,192,474,770,acetylcholine,vDeltaG
154386,229,211,896,664,glutamate,FB8A
154646,114,184,238,468,acetylcholine,FS1A_b
154748,72,68,205,171,acetylcholine,PFNp_a
154764,73,191,366,696,glutamate,FB8F_b
154816,99,113,311,456,acetylcholine,vDeltaK
154825,83,114,335,253,glutamate,FB9C
154955,123,89,270,222,unclear,PFNp_b
155188,123,174,524,919,glutamate,FB4Z_a
155194,70,122,180,284,acetylcholine,FR2
155214,73,81,334,291,acetylcholine,vDeltaA_b
155238,135,103,377,346,acetylcholine,PFNm_a
155275,135,218,248,635,acetylcholine,FS2
155286,59,73,204,332,unclear,vDeltaL
155307,67,69,115,164,unclear,PFNp_b
155385,134,107,423,416,acetylcholine,PFNm_a
155619,108,168,229,449,acetylcholine,FS1A_b
155668,108,160,425,820,acetylcholine,vDeltaD
155691,83,117,302,452,acetylcholine,vDeltaC
155872,137,117,368,378,acetylcholine,FC1D
155930,116,82,263,196,unclear,PFNp_b
156005,94,148,179,381,acetylcholine,FS3_b
156045,69,97,130,287,acetylcholine,FS4A
156116,87,72,195,198,acetylcholine,PFNp_b
156190,129,205,707,1023,glutamate,FB5S
156221,57,92,147,222,unclear,FS4A
156233,112,184,409,443,glutamate,FB9C
156380,76,139,179,349,unclear,FS4A
156453,122,224,242,805,acetylcholine,FS2
156581,76,80,137,180,unclear,PFNp_b
156696,136,113,413,466,acetylcholine,PFNm_b
156699,99,63,202,187,unclear,PFNp_b
156843,92,68,220,174,acetylcholine,PFNp_b
156876,64,121,166,267,acetylcholine,FS4C
156955,110,174,204,455,acetylcholine,FS1A_c
156962,15,56,108,463,acetylcholine,TuBu07
156986,104,174,200,426,acetylcholine,FS2
157170,78,49,202,147,acetylcholine,PFNp_a
157201,77,55,269,161,acetylcholine,vDeltaA_b
157558,77,75,285,261,acetylcholine,vDeltaB
157584,63,110,151,320,acetylcholine,FR2
157585,96,138,200,318,acetylcholine,FS1B_b
157644,72,92,294,322,glutamate,FB9B_b
157652,123,132,233,343,acetylcholine,FS3_a
157670,54,90,185,199,acetylcholine,FS4A
157747,96,59,186,135,unclear,PFNp_b
157821,68,104,344,353,glutamate,FB9B_b
157838,58,117,200,310,acetylcholine,FR2
157931,76,97,262,234,acetylcholine,FS4A
157936,74,56,179,138,unclear,vDeltaA_a
157950,74,75,286,205,acetylcholine,vDeltaB
158003,112,80,240,184,acetylcholine,PFNp_b
158145,54,58,126,106,acetylcholine,FS4B
158252,73,159,185,415,acetylcholine,FR2
158352,80,79,251,318,unclear,vDeltaL
158363,147,157,346,522,acetylcholine,FC
158417,97,80,220,244,acetylcholine,PFNp_b
158552,127,85,333,260,acetylcholine,PFNp_e
158562,59,105,172,340,acetylcholine,vDeltaJ
158590,97,171,196,502,acetylcholine,FS3_c
158596,86,88,184,215,acetylcholine,PFNp_b
158622,58,78,174,258,unclear,vDeltaL
158691,146,212,278,734,acetylcholine,FS2
158774,65,99,258,384,acetylcholine,vDeltaK
158908,89,132,227,332,glutamate,FB9C
158958,46,47,107,93,unclear,PFNp_d
159021,113,159,181,489,acetylcholine,FS3_c
159201,61,118,186,273,acetylcholine,FR2
159252,81,117,302,371,acetylcholine,vDeltaC
159401,141,206,244,762,acetylcholine,FS2
159635,186,107,471,321,acetylcholine,PFNp_c
159660,86,103,339,297,acetylcholine,vDeltaB
159766,82,64,289,242,acetylcholine,PFNp_a
159797,91,90,248,266,acetylcholine,vDeltaA_a
159849,128,177,238,476,acetylcholine,FS3_a
159866,115,155,347,666,glutamate,FB4Z_b
159950,76,59,182,175,acetylcholine,PFNp_a
159956,111,85,254,302,acetylcholine,vDeltaA_a
159958,123,175,248,520,acetylcholine,FS3_a
160024,117,143,372,657,acetylcholine,vDeltaE
160026,65,72,206,128,acetylcholine,FS4B
160143,48,53,107,142,unclear,vDeltaA_a
160209,93,118,274,293,acetylcholine,FS4C
160253,76,121,213,378,acetylcholine,vDeltaI_b
160287,85,55,207,149,acetylcholine,vDeltaA_a
160355,78,130,295,371,acetylcholine,FR2
160425,92,134,202,234,acetylcholine,FS4C
160427,116,147,245,266,acetylcholine,FS1B_b
160441,91,138,380,603,acetylcholine,vDeltaI_a
160445,54,67,100,189,unclear,PFNp_a
160453,122,167,208,438,acetylcholine,FS3_c
160503,87,62,196,160,acetylcholine,PFNp_a
160742,24,52,44,90,unclear,FS4B
160818,43,41,155,142,unclear,vDeltaM
160829,64,65,132,155,unclear,PFNp_b
160831,91,119,264,221,acetylcholine,FS4C
160865,90,106,258,229,glutamate,FB9C
161028,88,67,277,239,acetylcholine,PFNp_a
161038,73,105,279,444,acetylcholine,vDeltaK
161080,80,133,143,351,acetylcholine,FS3_c
161155,68,85,271,362,acetylcholine,vDeltaK
161333,77,69,246,184,acetylcholine,vDeltaA_a
161462,88,124,325,432,acetylcholine,vDeltaC
161574,120,158,232,384,acetylcholine,FS1A_c
161641,121,198,208,674,acetylcholine,FS2
161646,51,57,171,223,unclear,vDeltaM
161730,70,82,140,196,acetylcholine,FS3_d
162006,95,64,259,175,acetylcholine,PFNp_a
162061,70,49,155,155,unclear,vDeltaA_a
162128,100,137,389,288,glutamate,FB9C
162135,51,68,237,330,unclear,vDeltaM
162148,114,67,329,245,unclear,vDeltaA_a
162170,78,60,150,178,acetylcholine,PFNp_d
162206,46,91,138,305,unclear,vDeltaK
162211,184,252,1028,777,glutamate,FB5Z
162290,57,77,218,342,acetylcholine,vDeltaL
162458,52,60,93,136,unclear,PFNp_b
162496,80,138,216,470,glutamate,SA1_a
162599,97,133,419,622,glutamate,FB4Z_a
162680,101,155,214,392,acetylcholine,FS3_a
162733,125,244,286,917,acetylcholine,FS2
162861,77,80,145,222,unclear,PFNp_b
162882,123,87,308,197,acetylcholine,PFNp_b
162909,135,151,285,521,acetylcholine,FS3
162917,94,74,179,157,unclear,PFNp_b
163081,75,118,119,333,acetylcholine,FS3_d
163253,62,55,204,144,acetylcholine,PFNp_a
163279,55,97,219,412,acetylcholine,vDeltaK
163351,133,183,458,820,acetylcholine,vDeltaF
163353,74,116,134,286,acetylcholine,FS3_b
163407,64,62,283,185,acetylcholine,vDeltaB
163602,103,182,310,827,unclear,FB6L
163633,93,78,224,188,unclear,PFNp_b
163640,105,207,168,650,acetylcholine,FS2
163675,75,68,221,165,acetylcholine,vDeltaA_b
163733,55,100,166,351,acetylcholine,vDeltaK
163748,91,82,291,218,acetylcholine,PFNp_a
163832,121,71,379,273,acetylcholine,PFNm_b
163929,124,203,209,715,acetylcholine,FS2
164050,61,70,226,368,unclear,vDeltaL
164057,102,80,175,197,unclear,PFNp_b
164104,60,86,110,210,acetylcholine,FS3_d
164124,53,62,135,206,unclear,vDeltaK
164158,92,70,199,162,acetylcholine,PFNp_b
164170,50,74,96,130,unclear,FS4B
164224,171,121,504,533,acetylcholine,PFNm_a
164248,109,79,215,192,unclear,PFNp_b
164254,94,159,152,407,acetylcholine,FS2
164287,83,68,261,204,acetylcholine,vDeltaA_b
164318,78,68,189,160,acetylcholine,PFNp_a
164466,54,86,182,302,unclear,vDeltaK
164504,82,77,276,283,acetylcholine,vDeltaM
164791,64,103,120,292,acetylcholine,FS3_d
164808,66,73,141,205,unclear,PFNp_a
164853,37,106,133,225,acetylcholine,FS4B
164856,124,187,248,606,acetylcholine,FS2
164863,103,171,435,978,glutamate,FB4Z_a
164922,92,80,240,211,acetylcholine,vDeltaA_a
165017,47,83,147,259,unclear,FS4A
165145,105,87,238,197,acetylcholine,PFNp_b
165152,93,194,244,507,acetylcholine,FS1A_a
165160,90,75,343,249,acetylcholine,vDeltaB
165208,118,192,295,549,acetylcholine,FS1A_b
165227,126,187,418,740,acetylcholine,vDeltaE
165374,60,100,221,351,acetylcholine,vDeltaK
165485,46,86,170,277,unclear,vDeltaK
165623,76,93,253,403,acetylcholine,vDeltaK
165646,77,77,208,266,acetylcholine,vDeltaK
165700,76,68,130,143,unclear,PFNp_b
165754,78,126,178,254,unclear,FS4A
165774,84,79,164,194,unclear,PFNp_b
165868,57,101,190,339,acetylcholine,vDeltaK
166071,110,89,264,214,unclear,PFNp_b
166236,106,70,322,221,acetylcholine,PFNp_a
166246,51,64,163,194,glutamate,FB9B_c
166266,84,134,152,333,acetylcholine,FS3_c
166333,82,110,243,189,acetylcholine,FS4C
166439,60,75,199,236,unclear,vDeltaM
166564,59,53,240,228,unclear,vDeltaM
166595,108,90,282,269,acetylcholine,PFNp_b
166767,83,68,203,186,acetylcholine,PFNp_a
166794,120,92,417,264,acetylcholine,PFNp_a
166967,51,66,87,193,unclear,PFNp_d
166976,110,148,400,914,glutamate,FB4Z_c
167155,95,135,377,613,acetylcholine,vDeltaD
167173,82,92,172,201,serotonin,FS4A
167231,52,81,156,296,unclear,vDeltaK
167339,78,64,171,174,unclear,PFNp_b
167394,66,69,120,146,unclear,PFNp_b
